Numero do medidor;Posicao do medidor lida;Nota de Leitura Atual;Foto do medidor
3212318310;64060;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013702968657_000.jpg
3230679125;9203;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000902968742_000.jpg
82865152;7544;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010002966850_000.jpg
83040548;16712;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002502988572_000.jpg
3211126344;80818;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000008152978284_000.jpg
90291165;85711;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005153008009_000.jpg
90261487;0;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000008252948871_000.jpg
3231670229;6932;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006902980257_000.jpg
3193492923;10782;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008352970921_000.jpg
6252241718/82954570;999999;T161;PSP_EXTRATLEITIMPL_210526_0335_20000000016752982574_000.jpg
3203978374;5849;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011902962738_000.jpg
83615818;20843;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011702969464_000.jpg
82772545;21056;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013702962858_000.jpg
3231113141;16547;T181;NA
3220400556;36406;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006852995439_000.jpg
3210831753;70;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000003052976799_000.jpg
3213236198;363;B111;PSP_EXTRATLEITIMPL_210526_0335_20000000012002964815_000.jpg
3241052620;88030;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018802972567_000.jpg
51560248;1767;B111;PSP_EXTRATLEITIMPL_210526_0335_20000000007852989019_000.jpg
3211132425;46972;T181;NA
3222707705;45177;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016752964936_000.jpg
3223412288;13626;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018352962959_000.jpg
3131159748;25086;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007102978375_000.jpg
3190313874;11568;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011602968240_000.jpg
3180148115;616257;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009602980451_000.jpg
81866066;51493;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016352977262_000.jpg
82097600;10360;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004853009137_000.jpg
3220262862;64620;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014302953982_000.jpg
6251612003/3230678633;1244;NA;NA
3242671804;8296;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000006852990629_000.jpg
90633546;12980;NA;NA
3220252093;100403;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000000452966357_000.jpg
90645064;7;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000004052995438_000.jpg
3212425655;824863;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013102968887_000.jpg
3180513980;5442;NA;NA
3180672752;181841;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019002982011_000.jpg
90648233;35;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000017452990052_000.jpg
82715398;15;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000011702969465_000.jpg
3140089922;5649;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016902993569_000.jpg
90597957;18069;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002002997392_000.jpg
3130330265;119124;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001502969867_000.jpg
3194025822;99230;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008352973933_000.jpg
5257995579/3181333676;735;NA;NA
83056908;48331;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000019052986059_000.jpg
3243920280/82200002;1394;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009452965635_000.jpg
3241104027;7076;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007802983426_000.jpg
6250888820/5257277277/3151930327;50;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000018902981601_000.jpg
90986422;2;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000015652969410_000.jpg
91015536;1;P111;NA
91013290;1;P111;NA
90965646;1;P111;NA
90965611;1;P111;NA
91015668;2;P111;NA
3011151156;2;P111;NA
90984322;4;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000009352967861_000.jpg
91015749;5;P111;NA
91015773;2;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000003452964985_000.jpg
3220067318;10049;NA;NA
3180500021;0;T161;NA
5250039435/3181721579;912;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019802991545_000.jpg
3205270298;31448;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018702974785_000.jpg
91639513;84070;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019252981551_000.jpg
3153912695;29356;NA;NA
91633353;70355;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006352972880_000.jpg
3193210871;184320;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000015352987018_000.jpg
91684896;25;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000017252992397_000.jpg
90911406;73404;NA;NA
3152760905;13577;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015002959719_000.jpg
3223353079;9439;NA;NA
3242313681;6846;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016202952915_000.jpg
3223838137;29982;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000006902977585_000.jpg
3200432869;36495;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000011202954969_000.jpg
3154402127;8710;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000013352972368_000.jpg
90339524;241997;NA;NA
91871238;76567;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001502976697_000.jpg
91337002;260273;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006102980502_000.jpg
3009019475;42284;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009602965896_000.jpg
3009022269;38168;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010502963829_000.jpg
91251027;76281;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013952968419_000.jpg
3161764182;108;P131;PSP_EXTRATLEITIMPL_210526_0335_20000000000002988598_000.jpg
3223330788;89756;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000000152964760_000.jpg
3171431521;14726;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017402990676_000.jpg
3203501128;18884;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003402988019_000.jpg
3183621407;3986;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010802961791_000.jpg
3245113535/91609100;10052;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000006002982397_000.jpg
3212731799;136221;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000010102972403_000.jpg
91854562;2;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000001052964903_000.jpg
3212325227;30841;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002902991149_000.jpg
3220250066;39924;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000000102965639_000.jpg
5257732381/3161337926;78;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013852977410_000.jpg
3160636440;7793;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004102985001_000.jpg
3160871082;26126;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001502967857_000.jpg
6251470616;331;L131;PSP_EXTRATLEITIMPL_210526_0335_20000000017252997046_000.jpg
3172470571;7652;M121;PSP_EXTRATLEITIMPL_210526_0335_20000000004302971929_000.jpg
3009024107;5420;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008452971315_000.jpg
3010034702;12280;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000016652995289_000.jpg
3010008348;12548;T111;NA
5256959021/3223415325;4167;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000017302993613_000.jpg
3242345290;5783;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000012452957825_000.jpg
91645050;14294;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017902967938_000.jpg
6250951947;48;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004802997269_000.jpg
3210829520;10134;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005652980296_000.jpg
6250956671/3010057858;509;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010952970381_000.jpg
3224330463;7171;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018402982389_000.jpg
3225737648;7078;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019852987036_000.jpg
3220269735;80786;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000010552950949_000.jpg
3009023274;62387;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008502953897_000.jpg
3242328875;52124;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000017452983392_001.jpg
3242500813;13898;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000011902951874_000.jpg
3010037921;73143;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019052975634_000.jpg
3241182982;12064;NA;NA
3010097068;79771;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013852970742_000.jpg
3010101695;1024;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001902988344_000.jpg
3141213210;1277;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018502976619_000.jpg
3212193053;8463;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008652988213_000.jpg
3231098193;147897;NA;NA
3226058523;42315;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004603001888_000.jpg
3242809784;16315;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002452979894_000.jpg
3009007422;67203;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002452979895_000.jpg
3010091679;39472;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006952958981_000.jpg
3172759229;67710;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013002951762_000.jpg
3132443717;8561;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008052957974_000.jpg
3244262812;8960;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018502987027_000.jpg
3010193144;49228;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008352991154_000.jpg
3010099099;39655;NA;NA
3220245445;31232;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000001752984411_000.jpg
3009023706;14327;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012602979380_000.jpg
91504014;10131;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012352949934_000.jpg
3220044571;0;NA;NA
3010175780;21;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000019802999071_000.jpg
3010098428;84586;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012752960788_000.jpg
3242329596;14155;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019802987691_000.jpg
3010062991;5;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000004402979532_000.jpg
3010104641;11;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000002602980826_000.jpg
3010185402;14748;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010652954900_000.jpg
3010192834;53704;NA;NA
3211131038;66215;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000005852980445_000.jpg
70352834;14512;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002352976654_000.jpg
3010183986;8839;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019602977583_000.jpg
3010057696;25800;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006352980621_000.jpg
3241178470;107819;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010302967843_000.jpg
3191105507;38205;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003652964984_000.jpg
3225066336;27013;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013252962711_000.jpg
3010192247;96093;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002602962952_000.jpg
3181695837;24509;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008152981034_000.jpg
3140623791;419672;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015052946855_000.jpg
6250631993/3212637792;6314;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002402975538_000.jpg
3212083177;24724;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005452982163_000.jpg
3010081499;14775;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013502975392_000.jpg
5256771103/3221127969;1058;NA;NA
3200433334;23125;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000005552969813_000.jpg
3225671795;2883;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011752961815_000.jpg
3010161545;44310;NA;NA
3153437954;6332;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011902976017_000.jpg
3010147891;6501;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000016952986581_000.jpg
3212568448;83183;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016152970362_000.jpg
3010235317;5643;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019052980414_000.jpg
3010214380;3064;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018452977622_000.jpg
3010214411;10851;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010902977494_000.jpg
3010202674;13377;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012352957744_000.jpg
3150089475;86337;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008602974768_000.jpg
3010214514;4024;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007752987170_000.jpg
3211700660;5648;NA;NA
3225520096;1629;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006952983479_000.jpg
3242771582;6830;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000004252978953_000.jpg
3200449133;57325;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016202955880_000.jpg
3204345723;10081;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002452996173_000.jpg
3242329529;140392;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002202955959_000.jpg
5257157794/3140775044;6;L131;PSP_EXTRATLEITIMPL_210526_0335_20000000010652960773_000.jpg
3203754182;9626;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002152973491_000.jpg
3010252997;44190;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005652978405_000.jpg
3010237296;51102;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007352962969_000.jpg
3223265226;20509;NA;NA
6251619946/3204601657;65872;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000013052970521_000.jpg
3010266925;99999;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000013052973397_000.jpg
3011005725;16401;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017752996006_000.jpg
3010238810;11210;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009752954970_000.jpg
5260093284/3010257645;85;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015052965365_000.jpg
3153636248;1552;NA;NA
3153635012;37484;NA;NA
3171804573;791058;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018552991161_000.jpg
3010247974;60732;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014702974252_000.jpg
3011084492;8083;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000012152966506_000.jpg
3011012324;46811;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001252979652_000.jpg
3011033638;43;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000018802969687_000.jpg
3011108035;35867;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011102968350_000.jpg
3131881559;97823;NA;NA
3010247890;65219;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014052976654_000.jpg
3243739402;3351;NA;NA
3191948490;1668;NA;NA
3011020133;1704;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000019502955990_000.jpg
3010200612;41239;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017202988076_000.jpg
3180005446;151748;NA;NA
3171287340;110655;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004603013255_000.jpg
3244313271/3242155873;1727;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018602994009_000.jpg
3192187256;5934;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000552963658_000.jpg
3010144589;157901;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008902965564_000.jpg
3010219984;21056;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009902960934_000.jpg
3223385841;13302;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013402974879_000.jpg
3241609781;14384;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014602964937_000.jpg
3170036041;561387;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008652976846_000.jpg
3202016129;1568;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000502969218_000.jpg
6252002616/3010257921;99999;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000802963700_000.jpg
3242435108;24284;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010752973700_000.jpg
3181806736;9146;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006152976786_000.jpg
5257533451/3011103980;4;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009252951928_000.jpg
3140605947;69045;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006952969935_000.jpg
3200283642;77330;NA;PSP_EXTRATLEITIMPL_210526_0335_00000000000211747146_000.jpg
3011168937;30240;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009902963847_000.jpg
3230058996;21245;NA;NA
3011183473;48242;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004152971954_000.jpg
3151571424;82039;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015552960550_000.jpg
3203790456;13803;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013052969548_000.jpg
3011118372;11771;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007202971938_000.jpg
3242525271/3011178399;21184;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000019002968749_000.jpg
3011117376;14443;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013402986485_000.jpg
3205216609;28256;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003902965867_000.jpg
3220499706;932;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018952984385_000.jpg
6251376180/3011157392;309;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015302992363_000.jpg
3180691587;5254;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015002973007_000.jpg
3203483995;23098;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007752968921_000.jpg
80629524;44;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000015952975027_000.jpg
3241559580;8555;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018752978491_000.jpg
3011087654;18359;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000702962434_000.jpg
3202226697;17;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003102979997_000.jpg
3140649782;57983;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002102970874_000.jpg
3223285898;10493;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018002982848_000.jpg
3011162712;15619;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006853001071_000.jpg
3192052610;4791;NA;NA
3011203314;68010;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010302970786_000.jpg
3161525382;62609;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008202968724_000.jpg
3131840607;45632;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000502950900_000.jpg
3011111940;0;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000001302974893_000.jpg
3230969697;6030;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016502949946_000.jpg
3181031866;0;T161;NA
3011155495;22165;NA;NA
5256517908/3011132781;7236;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000015852971398_000.jpg
3223252647;27513;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002102964962_000.jpg
3245077652/3142892781;234934;NA;NA
3211131496;48726;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013552973273_000.jpg
3011198432;64267;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003102985771_000.jpg
5256964769/3150144301;17950;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017403001049_000.jpg
3244988996;1640;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016552981024_000.jpg
3011089895;8769;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002052999265_000.jpg
3011180397;57444;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017452975769_000.jpg
3011202726;19236;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019652982507_000.jpg
3220280747;44852;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018003000040_000.jpg
3153950236;38813;NA;NA
3221636480;2634;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012802970654_000.jpg
5257996273/3225158850;0;T161;PSP_EXTRATLEITIMPL_210526_0335_20000000001502977654_001.jpg
3244265811;4633;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000007302983033_000.jpg
3011103396;78366;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002252972937_000.jpg
3171393581;152040;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019702975403_000.jpg
3011033170;38802;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009052962771_000.jpg
3011201946;81718;L131;PSP_EXTRATLEITIMPL_210526_0335_20000000015302984811_000.jpg
3011211188;38748;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017302984898_000.jpg
3011180342;52211;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011752969551_000.jpg
3161858047;513451;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008952944991_000.jpg
3161253404;7013;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011652959967_000.jpg
3244274861;6308;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000002502987581_000.jpg
3230881773;9830;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000006702989241_000.jpg
3120392564;70512;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001302991188_000.jpg
3242659650;7093;NA;NA
3154876480;136977;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015652964648_000.jpg
3220292044;158936;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000009702956861_000.jpg
5257338772/3232554060;53;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015202974631_000.jpg
5257657703/3183013962;668;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004853013040_000.jpg
3120359044;20685;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013152961865_000.jpg
3212477531;57671;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019402973841_000.jpg
3120051805;30128;NA;NA
3121050578;8202;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008552978373_000.jpg
3241090891;1331;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008902972379_000.jpg
3242380397;6873;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013052959850_000.jpg
3181031688;0;T161;NA
3011081256;17;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000010752974743_000.jpg
3204264510;16428;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018152971733_000.jpg
3223394808;13665;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000007102962888_000.jpg
3224329554;42;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000009552970443_000.jpg
3203427904;6859;NA;NA
3232987269;1448;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011652974647_000.jpg
3121042192;23344;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018452973756_000.jpg
3172043886;51118;NA;NA
3211286988;55820;T181;NA
3121042435;82655;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009152973779_000.jpg
3242523198;7702;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000015002974002_000.jpg
3011203082;10030;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004753006027_000.jpg
3151099750;75617;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018352957994_000.jpg
3120905928;9;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000001602993220_000.jpg
3212309965;1418;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009802973156_000.jpg
3011020092;15096;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013002954609_000.jpg
3152088310;6393;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018552981697_000.jpg
3225139392;37559;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014752970335_000.jpg
3242381334;9433;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018202966926_000.jpg
3231818382;6525;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017002996698_000.jpg
3011074504;23279;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007052966998_000.jpg
3120460730;45271;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015902985253_000.jpg
3201617846;44853;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008052966774_000.jpg
3211520999;34611;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000452941919_000.jpg
3230983398;18419;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000012852966755_000.jpg
3170035002;38968;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002602980845_000.jpg
3120669612;46001;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011102968353_000.jpg
5257011218/3205547265;4;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000003902964880_000.jpg
3245041100;10119;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005702971880_000.jpg
3231017282;7262;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016202955881_000.jpg
3231102298;14641;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003152997130_000.jpg
3226066070;9672;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014602958939_000.jpg
3211127898;57736;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014552964840_000.jpg
3211129246;34479;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000007252979759_000.jpg
3120755470;16099;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014252970174_000.jpg
3230896436;16119;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000019802995261_000.jpg
3121325631;15856;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002052992524_000.jpg
3120718028;1092;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003902978384_000.jpg
3120792279;25;P111;NA
6251920913/3121924136;99999;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010602962764_000.jpg
3121036842;85783;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008552971702_000.jpg
3120766766;7971;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009602960921_000.jpg
3120706674;0;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000016903005055_000.jpg
3161529264;159291;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012252972536_000.jpg
6252173305/3121244836;99999;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007202983599_000.jpg
3010140680;18019;L101;PSP_EXTRATLEITIMPL_210526_0335_20000000006352981577_000.jpg
3214294981;29846;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000009002974757_000.jpg
3121884991;15;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000005952983187_000.jpg
3161477051;418;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001802981948_000.jpg
