Numero do medidor;Posicao do medidor lida;Nota de Leitura Atual;Foto do medidor
NF80399;215;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000013152999386_000.jpg
3193455521;70071;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004353004784_000.jpg
3010038272;53176;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015702976715_000.jpg
3193388611;62580;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009602988822_000.jpg
3212726329;33986;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002003006787_000.jpg
3224922832;2765;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004102986753_000.jpg
3230088801;27119;NA;NA
3244589129;37;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011952988528_000.jpg
3222475553;18575;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016202986454_000.jpg
3245143795/81705810;9555;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004002992552_000.jpg
3220365637;15748;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016053006241_000.jpg
30744098;32258;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016703007800_000.jpg
3211140339;38332;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000007853003511_000.jpg
5257995528/3220246824;2150;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003602990869_000.jpg
MG15876;52;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000007452986755_000.jpg
3241173460/3214298901;13414;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003453009007_000.jpg
6251625113/3203395360;1818;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013502998263_000.jpg
3242338315;6730;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000006202990577_000.jpg
630022061;2230;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000003452986637_000.jpg
3190167932;2069;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015402978659_000.jpg
3214195614;53058;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003902985622_000.jpg
3161862320;50059;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000602999011_000.jpg
3220246476;83324;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008903001013_000.jpg
3245103092/3160366884;77201;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000003752978782_000.jpg
3242511360;6775;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018002997829_000.jpg
3212583277;25453;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000011452973951_000.jpg
3220278580;33978;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003703004487_000.jpg
3171760169;79536;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015552993014_000.jpg
3232900848;4076;L131;PSP_EXTRATLEITIMPL_030726_0121_20000000001453021011_000.jpg
3010099312;38825;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000602999012_000.jpg
3201856387;4046;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000005253035161_000.jpg
3225141443;20600;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013853005138_000.jpg
N889695;66249;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000015352995629_000.jpg
3241173339;9753;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003253027177_000.jpg
3152422856;192;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000015903012162_000.jpg
3191279467;38625;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002352991676_000.jpg
3193942031;2667;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003202999750_000.jpg
3194028287;94838;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016352989570_000.jpg
3231120628;17743;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000005653009012_000.jpg
44890B;37628;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014952976626_000.jpg
3181688822;427994;NA;NA
3212311897;103208;NA;NA
3230077362;77852;NA;NA
3160863640;40053;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010553005021_000.jpg
3242356089/3220230480;11220;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000006452992793_000.jpg
3171416360;309491;NA;NA
3161420157;422740;NA;NA
3220229784;16544;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008302981986_000.jpg
3224718623;27363;NA;NA
3225641217;83;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004753017577_000.jpg
3223515990;3215;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007652992537_000.jpg
3172371182;16052;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009702971730_000.jpg
3192542684;214381;NA;NA
X79412;16904;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000014052999487_000.jpg
3161422230;25229;NA;NA
3223435709;22091;NA;NA
62198524;116957;NA;NA
3230425433;0;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000000003015339_000.jpg
104193B;73960;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014752979585_000.jpg
3171261600;191410;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002102990726_000.jpg
90803000;305;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000018052993525_000.jpg
50091570;13179;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000015203002368_000.jpg
3223595676;1774;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007752987882_000.jpg
3191448498;10290;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004002984733_000.jpg
3201251540;1793;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005253025525_000.jpg
3160915390;13149;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017753009508_000.jpg
3010233296;16584;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009752995531_000.jpg
3213579176;3540;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001853004557_000.jpg
3225181933;7358;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019403004540_000.jpg
3210180922;117;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017653012562_000.jpg
3242362003;35181;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012002986653_000.jpg
3183127402;9155;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000007652984708_000.jpg
3242782789;296;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008652990828_000.jpg
3241949205;1203;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016802999897_000.jpg
T08886;4;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000004653019166_000.jpg
3192747022;2053;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015353000479_000.jpg
40744142;129;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000007652993541_000.jpg
3210911242;4480;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000005403012534_000.jpg
3193043550;3708;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002553000495_000.jpg
50618579;18484;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004102998516_000.jpg
3120309845;4959;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008603002473_000.jpg
3242276344;36289;NA;NA
3011133819;89040;NA;NA
3233481474;0;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018553006465_000.jpg
3172769143;45302;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006003010158_000.jpg
3242536966;4648;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002403006104_000.jpg
6250630229/3171707420;6758;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002303016115_000.jpg
3211167318;25410;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003702997558_000.jpg
3190602361;1987;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018653010538_000.jpg
3221742647;10550;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016502973680_000.jpg
3010207021;86507;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002402985600_000.jpg
6250635280/3140873283;30700;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008353016153_000.jpg
K12406;33909;M121;PSP_EXTRATLEITIMPL_030726_0121_20000000009903006156_000.jpg
3242299263;7695;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000006603010363_000.jpg
3212735310;57316;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008353004553_000.jpg
3132315409;208903;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000015602996517_000.jpg
5256688290/3190338591;3221;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000005153029153_000.jpg
3010166632;2;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000000952995149_000.jpg
3154596118;5251;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000008902996134_000.jpg
3225663296;7424;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003903008008_000.jpg
3212548161;29166;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000013952971977_000.jpg
3231032311;89997;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000015052969791_000.jpg
3200385364;27048;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007302977950_000.jpg
3231032249;37319;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019752995491_001.jpg
3245051815;1408;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002953010130_000.jpg
90512722;7975;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017102995602_000.jpg
3223559653;7404;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009753007012_000.jpg
3150165090;49584;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017453014010_000.jpg
3243274299;35;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003652995809_000.jpg
3204272440;33408;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018352991748_000.jpg
3150797283;58619;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019252992756_000.jpg
3224708059;10513;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018352996519_000.jpg
3154781535;52676;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009452998201_000.jpg
3160331614;71621;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012703002182_000.jpg
3241053651;9558;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008853005177_000.jpg
60737061;2403;B111;PSP_EXTRATLEITIMPL_030726_0121_20000000009652994504_000.jpg
40472711;21065;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018802996503_000.jpg
3011102352;7673;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019002996536_000.jpg
3180653430;52725;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005752991566_000.jpg
3244490203;2242;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017803013418_000.jpg
3171416670;329834;NA;NA
3241600750/3172348954;5785;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003203017196_000.jpg
3132754739;2656;NA;NA
82162038;91034;NA;NA
3153450985;45577;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012303000574_000.jpg
3231098320;17744;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019353013532_000.jpg
3160367058;48676;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012052992627_000.jpg
3182784361;23254;NA;NA
82747753;9296;M101;PSP_EXTRATLEITIMPL_030726_0121_20000000000302969906_000.jpg
90123750;92061;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003952996504_000.jpg
3181031211;52847;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016302998284_000.jpg
3225038170;78959;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017453004350_000.jpg
5256491577/3243194104/60755329;7525;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000004353013426_000.jpg
3242290592;6133;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002003019305_000.jpg
5257531203/3160682646;817;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002903007398_000.jpg
3230079632;132858;NA;NA
91815796;65105;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000852999172_000.jpg
3224450043;28970;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015002993200_000.jpg
83099267;31804;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018453010155_000.jpg
83248580;26624;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013752974956_000.jpg
5256942927/3132270650;5007;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012752980646_000.jpg
83100605;22746;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003952989628_000.jpg
3225023734;57865;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012702992531_000.jpg
3172349918;201328;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001052984679_000.jpg
3171425971;30360;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013302986547_000.jpg
3244252329/3191993984;3915;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002902996730_000.jpg
3170619985;20274;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013602983548_000.jpg
3243672049;4833;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017153024181_000.jpg
3230965470;15337;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019002981841_000.jpg
3193820769;1648;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011002991622_000.jpg
3132284198;382364;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013102982961_000.jpg
83612363;129;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000014552976997_000.jpg
3183106430;1180;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000016603026079_000.jpg
3223300714;43418;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019103001559_000.jpg
3172348911;489631;NA;NA
3211283750;28496;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003653019171_000.jpg
83689820;14825;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003302994955_000.jpg
3172619150;2161;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016703005863_000.jpg
3192813564;1538;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008252976778_000.jpg
3203755804;114784;NA;NA
3221627767;8928;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018953010169_000.jpg
3161866295;243372;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017553022199_000.jpg
3212308411;90305;NA;NA
3192018551;11462;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003653013371_000.jpg
3201756234;38316;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001803007771_000.jpg
40575766;27833;NA;NA
83051450;29332;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012452973721_000.jpg
3192974029;4930;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008103009380_000.jpg
83615354;5866;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010752999526_000.jpg
3191634399;17849;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013302980761_000.jpg
3161193037;14515;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003552995794_000.jpg
3132460859;8641;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018452988750_000.jpg
3180653421;370166;NA;NA
3200512382;3801;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000202991048_000.jpg
3200413813;3022;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000003103010553_000.jpg
3172573974;2740;NA;NA
3220905615;260;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000014902997267_000.jpg
3181684967;346480;NA;NA
3223839150;32567;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000013752996141_000.jpg
82221077;47883;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015153000521_000.jpg
3214284897;194008;NA;NA
3171419912;121907;NA;NA
3210233015;12988;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016803021135_000.jpg
3222770369;8928;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008202985714_000.jpg
83454954;29819;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011952997203_000.jpg
3170646664;9887;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019153013162_000.jpg
3202025314;9;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000012003004014_000.jpg
3193213412;85061;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000010452997028_000.jpg
91406373;1610;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000005153005887_000.jpg
3154502130;12296;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012503008220_000.jpg
90739808;27857;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004853028464_000.jpg
3201060477;1747;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000018303005339_000.jpg
3230785847;3324;L131;NA
3223861600;5452;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000016953019173_000.jpg
91615843;68973;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007552980953_000.jpg
91576201;6286;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000012602985757_000.jpg
3223840239;65940;NA;NA
3210546528;744;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002852995613_000.jpg
90763369;33239;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000502996014_000.jpg
90768867;1327;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019553002762_000.jpg
3141807292;6853;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000602994198_000.jpg
3180660312;226113;NA;NA
6250954717/3211870868;487;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003403011123_000.jpg
3245305949/3223843963;16065;NA;NA
3151468950;24335;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013602978779_000.jpg
3244312003;6544;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008453000008_000.jpg
3132439396;98165;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013602993391_000.jpg
3120816895;53;B111;PSP_EXTRATLEITIMPL_030726_0121_20000000014152994165_000.jpg
3181946350;30690;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007402987666_000.jpg
3009022782;85792;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007502981996_000.jpg
91863847;8195;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015852987571_000.jpg
3241579815;25913;NA;NA
6252110826/3191249606;446;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001352997752_000.jpg
3161510059;810465;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001603019015_000.jpg
3152189558;26858;NA;NA
3152191269;11759;NA;NA
3010005694;24440;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000012652999338_000.jpg
3010055827;54143;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007552993560_000.jpg
3244195694/3170120379;10376;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000010952998164_000.jpg
3010006208;4;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000002853011131_000.jpg
3010008577;16906;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000000803001017_000.jpg
3212586071;46134;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001503004321_000.jpg
3203890302;8997;NA;NA
3172770540/5256934797/3172770540/3212317127;17470;NA;NA
3161534071;50010;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013452982978_000.jpg
3183695133;7420;NA;NA
3010037326;28726;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000006503005638_000.jpg
91776146;16104;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010652989423_000.jpg
3231563198;17;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000007253008453_000.jpg
3201998882;32749;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001653005530_000.jpg
3231870341;7258;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007102984743_000.jpg
91637197;34985;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003153009584_000.jpg
3212398151;128905;NA;NA
90107224;4570;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000000353009189_000.jpg
90107160;0;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000014252974703_000.jpg
3212311137;455271;NA;NA
3010070731;52522;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011402990625_000.jpg
3161870616;347823;NA;NA
3231739750;26390;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000010952997181_000.jpg
3241055069;660;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000015802990012_000.jpg
6252178706/3010130442;99999;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017753004657_000.jpg
3203911032;120571;L131;PSP_EXTRATLEITIMPL_030726_0121_20000000015603008142_000.jpg
3241544540;8298;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000852992402_000.jpg
3191352342;7478;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015602998552_000.jpg
3245110684/91644428;18471;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000102978749_000.jpg
3242516060;48978;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003253025203_000.jpg
3152878639;61585;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016102967708_000.jpg
3241579661;19924;NA;NA
3010098156;80641;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011552996420_000.jpg
3190502197;28890;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012402976779_000.jpg
3243263661;16508;NA;NA
3212312010;145667;NA;NA
3244231143;4350;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000005553000349_000.jpg
3204280290;18423;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002352987729_000.jpg
3010192875;47516;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004502986931_000.jpg
3223332527;62743;R111;PSP_EXTRATLEITIMPL_030726_0121_20000000001252989637_000.jpg
3171560461;4247;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019302992822_000.jpg
3010192731;87600;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000015902990697_000.jpg
6252211380/3010067656;99999;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008653009155_000.jpg
3010157996;13962;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016703002996_000.jpg
3171697190;100152;NA;NA
3171697211;143138;NA;NA
3231369804;24;M141;NA
3010101292;73928;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004502993711_000.jpg
3010156573;16892;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011302979762_000.jpg
3010158630;76669;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007502997512_000.jpg
3010082273;84705;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012752992337_000.jpg
3223409520;15132;T181;NA
3220075264;29105;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019953015130_000.jpg
3212308578;349433;NA;NA
3010155250;3574;P111;NA
3010075385;14713;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000011202998343_000.jpg
3181035993;20822;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006853016498_000.jpg
3010099644;25503;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012752984550_000.jpg
3220164160;3447;NA;NA
3242818023;3387;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011952985575_000.jpg
3212566330;24373;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000004203020193_000.jpg
3211549024;99663;NA;NA
3201566613;81939;NA;NA
3194015711;42970;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000009552991373_000.jpg
3223384527;14741;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000017553022201_000.jpg
3223838641;80617;NA;NA
3140270309;10948;NA;NA
3220561444;430;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000011152984653_000.jpg
3010214868;12492;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011552998307_000.jpg
3242597906;7634;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000009153004234_000.jpg
3222366800;1192;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014752999022_000.jpg
3244665186/3011019600;2074;NA;NA
3180669034;129881;NA;NA
3011018958;14517;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009152993572_000.jpg
3190415413;8628;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010053003560_001.jpg
6250631241/3220402850;38438;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012303010172_000.jpg
3172959457;2700;NA;NA
3230007780;15846;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018753010179_000.jpg
3191361724;66333;L131;PSP_EXTRATLEITIMPL_030726_0121_20000000011752997245_000.jpg
3171783576;146920;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007952996535_000.jpg
3244108562;1993;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009552990490_000.jpg
3241607819;305567;NA;NA
3214284820;106687;NA;NA
3010224707;21377;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016152988556_000.jpg
3010252313;58193;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000403000535_000.jpg
3011017434;10036;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000016502992235_000.jpg
3150164280;862;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013052972995_001.jpg
5257503870/3011012136;222;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006353015022_000.jpg
3203901894;33287;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018103011324_000.jpg
3212719560;40912;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000353003382_000.jpg
3203905466;46171;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000006702993681_000.jpg
3220240028;158922;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000010752985830_000.jpg
3223432904;135907;NA;NA
3161427097;67797;NA;NA
3220634077;8318;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013853010002_000.jpg
3225320224;21911;NA;NA
3011181405;95078;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019003005164_000.jpg
3011166337;2130;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000008052998253_000.jpg
3231044751;28160;T181;PSP_EXTRATLEITIMPL_030726_0121_00000000000211772822_000.jpg
T21027;0;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000016202980628_000.jpg
3011022308;6852;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000006503001649_000.jpg
3210947654;1714;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000017803025011_000.jpg
3204608830;18197;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000015402988375_000.jpg
3223136400;5450;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002253019002_000.jpg
3131634721;34559;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004203020194_000.jpg
3223435695;157417;NA;NA
3010145034;315837;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014902995396_000.jpg
3011101125;6252;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008952978509_000.jpg
3233332703;0;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000006853002677_000.jpg
3011104289;15355;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001453017209_000.jpg
3214298227;118152;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002902993870_000.jpg
3141380957;60423;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000052990545_000.jpg
3011198743;65367;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014053005235_000.jpg
3212429669;31174;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000502989355_000.jpg
3152149483;1275;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005353014283_000.jpg
3011092294;18260;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000502987344_000.jpg
3244681017;486;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008603004298_000.jpg
3011091407;131;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000011403004385_000.jpg
